,score,is_training,sparsity_sp,sparsity_sc,sparsity_diff
arpc1b,0.70709974,True,0.7530864197530864,0.8879568603954464,-0.13487044064235998
9530068e07rik,0.7070032,False,0.43827160493827155,0.11669816103608799,0.32157344390218356
agpat5,0.70698875,False,0.4444444444444444,0.12287413006406411,0.3215703143803803
tubb2b,0.70695555,False,0.4104938271604939,0.37456791261464717,0.035925914545846704
bmp1,0.7069541,False,0.42592592592592593,0.6204083513849841,-0.19448242545905814
irf2bpl,0.706934,False,0.44753086419753085,0.17831958335253717,0.2692112808449937
wtap,0.70691735,False,0.4537037037037037,0.10236438217265065,0.3513393215310531
ten1,0.7067915,False,0.4320987654320988,0.09028898004332397,0.3418097853887748
hpgds,0.70643854,True,0.9506172839506173,0.8986956722127483,0.05192161173786902
kndc1,0.7063533,False,0.43518518518518523,0.385444992395262,0.049740192789923254
kcnc3,0.70630157,False,0.43518518518518523,0.2766281052680094,0.15855707991717582
rbm18,0.70628095,False,0.4537037037037037,0.06770521270221685,0.38599849100148687
hsd17b4,0.70613086,False,0.4537037037037037,0.24768401161450893,0.2060196920891948
hnrnpll,0.7060708,False,0.4537037037037037,0.14107941190026274,0.312624291803441
ddhd1,0.70602345,False,0.42901234567901236,0.23998709499009074,0.18902525068892162
tab2,0.70594335,False,0.4444444444444444,0.4159100336452044,0.028534410799240018
cnn2,0.7058974,True,0.9228395061728395,0.9423883486196248,-0.01954884244678534
akirin1,0.70587134,False,0.43827160493827155,0.1297414389086049,0.30853016602966665
clock,0.70583946,False,0.441358024691358,0.07295939530810713,0.36839862938325085
prpf40a,0.7057801,False,0.4444444444444444,0.10314790063142365,0.34129654381302077
crip1,0.70577407,True,0.8240740740740741,0.9427109738673549,-0.11863689979328085
zdhhc3,0.7057715,False,0.43827160493827155,0.16071346269069453,0.277558142247577
pdhx,0.7057478,False,0.45679012345679015,0.10397750841130116,0.352812615045489
fam193b,0.70566565,False,0.441358024691358,0.15882380052541822,0.28253422416593976
acvrl1,0.7056582,True,0.904320987654321,0.9382403097202379,-0.03391932206591686
olfm3,0.70557123,True,0.5216049382716049,0.4731529704567452,0.04845196781485972
sap18,0.70543027,False,0.45679012345679015,0.010139650642945974,0.4466504728138442
mlip,0.70542544,False,0.4629629629629629,0.3772410932386966,0.08572186972426632
nt5dc3,0.70536447,False,0.44753086419753085,0.303590358114025,0.14394050608350584
tmem178b,0.70533633,False,0.4691358024691358,0.629303590358114,-0.16016778788897823
slc12a2,0.7052311,True,0.49382716049382713,0.49075909111858784,0.0030680693752392907
pdlim3,0.70519876,True,0.9814814814814815,0.9467668341245333,0.03471464735694818
hmgcr,0.70517546,False,0.4629629629629629,0.16366317924136975,0.29929978372159316
tmem135,0.70516986,False,0.4506172839506173,0.14776236346038618,0.3028549204902311
cav1,0.7051201,True,0.8827160493827161,0.932893948472139,-0.05017789908942294
cnpy3,0.7049478,False,0.44753086419753085,0.12849702723878875,0.3190338369587421
fjx1,0.70482683,False,0.4320987654320988,0.45209015071208003,-0.019991385279981233
rgcc,0.704775,True,0.5123456790123457,0.6989445545467114,-0.18659887553436572
pi4k2a,0.70477,False,0.4444444444444444,0.18237544360971558,0.26206900083472884
bad,0.7047006,False,0.46604938271604934,0.1046688482278656,0.36138053448818375
usp4,0.7046703,False,0.44753086419753085,0.1907637000506982,0.25676716414683265
lsm1,0.70466423,False,0.44753086419753085,0.07544821864773932,0.37208264554979154
oprl1,0.7046322,False,0.4320987654320988,0.4911278056874222,-0.059029040255323406
ppp6r1,0.70454615,False,0.4320987654320988,0.21099691201548598,0.22110185341661281
cldnd1,0.7045413,False,0.44753086419753085,0.10079734525510442,0.34673351894242643
slco1c1,0.7045086,True,0.558641975308642,0.9462137622712817,-0.3875717869626397
fbll1,0.7042841,False,0.42901234567901236,0.11328755127436974,0.31572479440464263
trafd1,0.70416117,False,0.4598765432098766,0.10268700742038073,0.35718953578949586
gtf3c1,0.70410204,False,0.441358024691358,0.2569479651564732,0.18441005953488476
nacc2,0.70401925,True,0.5154320987654322,0.6356639166705074,-0.1202318179050752
ahnak,0.70395976,True,0.8117283950617284,0.8990182974604785,-0.08728990239875001
mid1ip1,0.70395124,False,0.4228395061728395,0.3071392358390561,0.11570027033378338
ppp6c,0.7038029,False,0.4444444444444444,0.06093008249988474,0.3835143619445597
cped1,0.7037984,True,0.9845679012345679,0.9505461584550859,0.034021742779482
ube2j2,0.7037288,False,0.43827160493827155,0.08992026547448961,0.34835133946378194
bag5,0.70366186,False,0.45679012345679015,0.11019956676038167,0.3465905566964085
aldh2,0.70363593,False,0.43827160493827155,0.2949716550675209,0.14329994987075068
pacsin2,0.70362556,True,0.5061728395061729,0.3184311195096097,0.1877417199965632
ythdf3,0.7036103,False,0.43827160493827155,0.19938240309720234,0.2388892018410692
ift57,0.7032784,True,0.4537037037037037,0.10987694151265148,0.34382676219105224
trim8,0.7032193,False,0.4506172839506173,0.12370373784394151,0.3269135461066758
ccndbp1,0.7032001,False,0.4506172839506173,0.08111720514356824,0.36950007880704905
yme1l1,0.7031254,False,0.4444444444444444,0.05848734848135684,0.3859570959630876
st8sia5,0.7030768,False,0.4537037037037037,0.11669816103608799,0.33700554266761573
u2af2,0.7030306,False,0.4598765432098766,0.11932525233903302,0.34055129087084357
2410004b18rik,0.7029976,False,0.4537037037037037,0.08213117020786287,0.37157253349584085
akap5,0.7029644,False,0.45679012345679015,0.0670599622067567,0.38973016125003346
ccdc25,0.70295554,False,0.45679012345679015,0.09761718209890768,0.35917294135788247
filip1l,0.7029383,True,0.9567901234567902,0.9089275014979029,0.04786262195888724
lrp3,0.7029361,False,0.43518518518518523,0.3147439738212656,0.12044121136391961
dmd,0.7028961,False,0.4506172839506173,0.1365626584320413,0.314054625518576
ptges2,0.702791,False,0.45679012345679015,0.13886712448725635,0.3179229989695338
cluh,0.7027493,False,0.4506172839506173,0.39185140802875973,0.05876587592185756
mrpl40,0.7027478,False,0.4537037037037037,0.07208369820712546,0.38162000549657826
gfod1,0.7027339,False,0.43518518518518523,0.2926671890123058,0.1425179961728794
zfp644,0.7026976,False,0.43827160493827155,0.08273033138221875,0.3555412735560528
fam219a,0.70267487,False,0.45679012345679015,0.21320919942849237,0.24358092402829779
sec24b,0.70246613,False,0.45679012345679015,0.17882656588468449,0.27796355757210567
zbtb38,0.7024396,False,0.45679012345679015,0.2510946213762272,0.20569550208056298
ppa2,0.7023886,False,0.43827160493827155,0.06374153108724712,0.37453007385102444
ubn2,0.70236427,False,0.4506172839506173,0.08692445960271,0.3636928243479073
usp15,0.7023622,False,0.43827160493827155,0.04756417937963775,0.3907074255586338
stox2,0.7023261,False,0.43518518518518523,0.20159469051020873,0.2335904946749765
actn1,0.7022105,False,0.4506172839506173,0.255380928238927,0.1952363557116903
eif1a,0.70211494,False,0.4506172839506173,0.0847582615108079,0.3658590224398094
adcyap1r1,0.70200044,False,0.43518518518518523,0.25989768170714844,0.1752875034780368
h13,0.70194876,False,0.4506172839506173,0.09844678987878508,0.3521704940718322
snx13,0.70181376,False,0.45679012345679015,0.15656542379130756,0.3002246996654826
fkrp,0.7017281,False,0.45679012345679015,0.3241001060054386,0.13269001745135156
nme7,0.70150936,False,0.38888888888888884,0.3867815827072867,0.002107306181602153
msn,0.70137316,True,0.9197530864197531,0.9685670830068673,-0.04881399658711427
lrrc73,0.7013633,False,0.4629629629629629,0.16882518320505135,0.29413777975791155
ppp1r37,0.7012588,False,0.4506172839506173,0.297137853159423,0.1534794307911943
b4galnt4,0.70124346,False,0.45679012345679015,0.26800940222150527,0.1887807212352849
igf1r,0.70121026,False,0.45679012345679015,0.2498962990275153,0.20689382442927484
mkln1,0.70119417,False,0.4444444444444444,0.10895515509056553,0.3354892893538789
eif4a3,0.7011179,False,0.4444444444444444,0.047057196847490435,0.397387247596954
dhx9,0.7011162,False,0.45679012345679015,0.1264690971101996,0.33032102634659055
smim19,0.70105374,False,0.4598765432098766,0.12305848734848135,0.33681805586139524
manf,0.7010093,False,0.45679012345679015,0.02931280822233484,0.4274773152344553
tubg2,0.70091516,False,0.43518518518518523,0.1455500760473798,0.28963510913780544
cstf2,0.70090675,False,0.4444444444444444,0.24441166981610363,0.2000327746283408
fut8,0.7008932,False,0.4444444444444444,0.14730147024934326,0.29714297419510116
ldb1,0.7008905,False,0.45679012345679015,0.1038392404479882,0.35295088300880195
entpd1,0.70072496,True,0.9135802469135803,0.8990643867815827,0.014515860131997571
terf2ip,0.70067316,False,0.4629629629629629,0.14983638291007972,0.3131265800528832
1700025g04rik,0.7006721,False,0.46604938271604934,0.14269253813891325,0.3233568445771361
sat1,0.7006454,True,0.44753086419753085,0.12393418444946303,0.32359667974806783
tmod1,0.7005017,False,0.4629629629629629,0.43130386689404066,0.031659096068922254
mrps5,0.7002705,False,0.4722222222222222,0.08793842466700463,0.3842837975552176
tra2a,0.7001958,False,0.4506172839506173,0.04221781813153891,0.4083994658190784
jmy,0.7000811,False,0.4598765432098766,0.3237313914366041,0.13614515177327247
gtf2a2,0.7000307,False,0.44753086419753085,0.029681522791169312,0.41784934140636154
rps6kb1,0.700021,False,0.4444444444444444,0.10729593953081074,0.3371485049136337
caml,0.6999677,False,0.45679012345679015,0.09858505784209803,0.3582050656146921
strip1,0.6997724,False,0.4691358024691358,0.1869843757201456,0.2821514267489902
pitpnb,0.69973373,False,0.441358024691358,0.10333225791584089,0.3380257667755171
rbm26,0.6997067,False,0.4629629629629629,0.07973452551043925,0.38322843745252366
mrpl55,0.699445,False,0.45679012345679015,0.044706641471171094,0.41208348198561906
rnf4,0.6993953,False,0.441358024691358,0.10844817255841821,0.3329098521329398
chka,0.6993843,False,0.45679012345679015,0.10950822694381712,0.34728189651297303
paqr5,0.69935703,True,0.9598765432098766,0.9511453196294418,0.008731223580434766
rptor,0.69918054,False,0.4444444444444444,0.3303682536756234,0.11407619076882103
gpx8,0.6991504,True,0.9320987654320988,0.9157487210213393,0.01635004441075949
stoml1,0.6990824,False,0.4506172839506173,0.12762133013780708,0.3229959538128102
svip,0.69901913,False,0.4537037037037037,0.18435728441720056,0.26934641928650316
otud5,0.6989726,False,0.45679012345679015,0.2278195142185555,0.22897060923823465
lamp2,0.698942,False,0.4506172839506173,0.1403419827625939,0.3102753011880234
slc7a4,0.6987556,True,0.4783950617283951,0.17887265520578877,0.2995224065226063
gtf2f1,0.698672,False,0.45679012345679015,0.07867447112504034,0.3781156523317498
pdk2,0.698622,False,0.43827160493827155,0.19196202239941007,0.24630958253886148
irgq,0.69847,False,0.4598765432098766,0.31276213301378075,0.14711441019609584
lrrc4,0.6984631,False,0.4629629629629629,0.27211135179978796,0.19085161116317495
clk4,0.6983787,False,0.45679012345679015,0.04281697930589479,0.41397314415089537
lztfl1,0.69837844,False,0.47530864197530864,0.058072544591418196,0.41723609738389045
hif1a,0.69837195,False,0.4537037037037037,0.17136009586578793,0.2823436078379158
rhog,0.698335,True,0.7932098765432098,0.8857906623035443,-0.09258078576033446
senp6,0.69828594,False,0.4537037037037037,0.05512282804074298,0.39858087566296074
nsun2,0.69826037,False,0.4629629629629629,0.18988800294971653,0.2730749600132464
slc27a1,0.69824266,True,0.5061728395061729,0.39747430520348437,0.1086985343026885
usp12,0.6981458,False,0.4598765432098766,0.41065585103931423,0.04922069217056235
igsf21,0.69814456,True,0.5709876543209876,0.486795409503618,0.08419224481736964
yipf3,0.6980959,False,0.4506172839506173,0.08171636631792412,0.36890091763269317
vps13d,0.6980856,False,0.45679012345679015,0.25685578651426466,0.1999343369425255
pgls,0.6980571,False,0.43827160493827155,0.16725814628750524,0.2710134586507663
p2ry14,0.6976728,True,0.9567901234567902,0.8751901184495552,0.08160000500723497
psme3,0.69759524,False,0.45679012345679015,0.09305433930958196,0.3637357841472082
dnajc18,0.6974985,False,0.4629629629629629,0.04489099875558833,0.4180719642073746
dapk1,0.6974822,False,0.4537037037037037,0.20150251186800017,0.25220119183570355
rasal2,0.69746655,False,0.4537037037037037,0.11508503479743748,0.33861866890626624
ilf3,0.6974305,False,0.4506172839506173,0.20104161865695713,0.24957566529366015
lsm8,0.69742155,False,0.46604938271604934,0.09282389270406044,0.3732254900119889
fam160a2,0.69741654,False,0.4783950617283951,0.13398165645020044,0.34441340527819464
plxna4,0.69736487,False,0.4629629629629629,0.22422454717242013,0.23873841579054278
abhd17b,0.6973466,False,0.4598765432098766,0.20339217403327647,0.2564843691766001
ubp1,0.69734454,False,0.4537037037037037,0.13946628566161223,0.3142374180420915
phf14,0.69721866,False,0.45679012345679015,0.09508226943817122,0.36170785401861894
mtfr1l,0.6971587,False,0.4537037037037037,0.09558925197031842,0.3581144517333853
spns1,0.69713515,False,0.4629629629629629,0.16970088030603314,0.29326208265692977
pmpcb,0.697098,False,0.46604938271604934,0.13624003318431122,0.3298093495317381
alkbh6,0.69696397,False,0.4722222222222222,0.05420104161865691,0.4180211806035653
isca2,0.6969546,False,0.45679012345679015,0.03857676176429925,0.4182133616924909
ppm1g,0.69689876,False,0.4537037037037037,0.1504355440844356,0.3032681596192681
birc6,0.69684434,False,0.45679012345679015,0.07268285938148134,0.3841072640753088
enoph1,0.69676495,False,0.4629629629629629,0.13909757109277776,0.32386539187018515
pou6f1,0.6966966,False,0.46604938271604934,0.2810526800940222,0.18499670262202716
sec13,0.6966335,False,0.4629629629629629,0.05784209798589668,0.40512086497706623
snapc5,0.6966266,False,0.4506172839506173,0.06493985343595887,0.3856774305146584
tceal1,0.6966257,False,0.4691358024691358,0.06627644374798358,0.4028593587211522
aamdc,0.6964315,False,0.4598765432098766,0.13508780015670374,0.32478874305317285
appl2,0.6964155,True,0.5308641975308642,0.6055675899893995,-0.0747033924585353
tmf1,0.6963015,False,0.4629629629629629,0.06305019127068257,0.39991277169228034
rfk,0.69629645,False,0.45679012345679015,0.07544821864773932,0.38134190480905084
btbd2,0.69629395,False,0.45679012345679015,0.25118680001843574,0.2056033234383544
tmem127,0.695954,False,0.4537037037037037,0.2003502788403927,0.253353424863311
f3,0.69593745,True,0.6697530864197531,0.8437572014564225,-0.17400411503666946
nfic,0.6958734,False,0.4691358024691358,0.25220076508273037,0.2169350373864054
map2k5,0.695689,False,0.46604938271604934,0.24699267179794437,0.21905671091810497
9130024f11rik,0.6956415,True,0.5061728395061729,0.5373553947550352,-0.031182555248862376
scd1,0.69558275,False,0.37037037037037035,0.8691985067059962,-0.49882813633562584
nomo1,0.69554156,False,0.4598765432098766,0.24436558049499935,0.21551096271487724
klhdc10,0.69549555,False,0.4629629629629629,0.13665483707424986,0.32630812588871305
dpp6,0.6954545,True,0.4691358024691358,0.13149283311056825,0.3376429693585675
imp3,0.69538015,False,0.4629629629629629,0.12388809512835874,0.33907486783460417
pbrm1,0.6953201,False,0.46604938271604934,0.07756832741853714,0.3884810552975122
plekho1,0.69523257,False,0.46604938271604934,0.20182513711573025,0.2642242456003191
nova1,0.69496804,False,0.4629629629629629,0.03770106466331746,0.42526189829964545
ppp1r21,0.6949404,False,0.45679012345679015,0.23376503664101023,0.22302508681577993
tomm34,0.69484013,False,0.46604938271604934,0.09116467714430565,0.3748847055717437
vps52,0.69475245,False,0.4629629629629629,0.20611144397843018,0.25685151898453273
flrt2,0.6947357,False,0.44753086419753085,0.29151495598469834,0.1560159082128325
magoh,0.6947128,False,0.45679012345679015,0.06641471171129654,0.3903754117454936
cd164,0.6947054,True,0.49382716049382713,0.16776512881965244,0.3260620316741747
bgn,0.6945807,True,0.941358024691358,0.9791676268608563,-0.03780960216949836
agap1,0.69445217,False,0.4691358024691358,0.31087247084850445,0.15826333162063133
ppp2r3c,0.6943957,False,0.45679012345679015,0.142508180854496,0.31428194260229414
fmn2,0.69428885,False,0.4691358024691358,0.26118818269806887,0.2079476197710669
gsto1,0.6942841,True,0.4691358024691358,0.08812278195142187,0.3810130205177139
smc3,0.69424623,False,0.44753086419753085,0.08134765174908976,0.3661832124484411
rnf114,0.6942183,False,0.4537037037037037,0.15269392081854638,0.30100978288515734
snhg14,0.69417566,False,0.4506172839506173,0.23948011245794354,0.21113717149267375
vps26a,0.6941276,False,0.4722222222222222,0.1188182698068857,0.3534039524153365
map4k2,0.6940347,False,0.4691358024691358,0.42231644927870216,0.04681935319043362
skiv2l,0.6939894,False,0.4506172839506173,0.3499562151449509,0.10066106880566639
mrps23,0.693765,False,0.4722222222222222,0.10522192008111719,0.367000302141105
rhot1,0.6937284,False,0.4506172839506173,0.1000138267963313,0.350603457154286
eif1ad,0.6936854,False,0.4691358024691358,0.1046688482278656,0.3644669542412702
tmed4,0.69367474,False,0.4598765432098766,0.04337005115914638,0.4165064920507302
tmcc1,0.6936533,False,0.46604938271604934,0.16748859289302664,0.2985607898230227
ech1,0.6935999,False,0.4629629629629629,0.23593123473291233,0.22703172823005058
dnaja4,0.6935433,False,0.45679012345679015,0.22791169286076418,0.22887843059602597
cpq,0.69347817,True,0.8333333333333334,0.9486564962898096,-0.11532316295647627
ehd3,0.6934038,False,0.4629629629629629,0.1580402820666451,0.3049226808963178
aebp2,0.69335437,False,0.4722222222222222,0.1703461308014933,0.3018760914207289
gdap1l1,0.69314194,False,0.46604938271604934,0.08729317417154447,0.37875620854450487
bbs4,0.69300425,False,0.46604938271604934,0.12029312808222337,0.345756254633826
l1cam,0.6929851,False,0.4691358024691358,0.18375812324284468,0.2853776792262911
lgr6,0.6929142,True,0.9537037037037037,0.8884638429275937,0.06523986077610999
mark4,0.69283134,False,0.46604938271604934,0.31382218739917966,0.15222719531686968
rabggtb,0.69282186,False,0.4691358024691358,0.07526386136332208,0.3938719411058137
lonp1,0.69281965,False,0.47530864197530864,0.255380928238927,0.21992771373638165
ddx3y,0.69281906,False,0.4722222222222222,0.3491266073650735,0.1230956148571487
akr1b3,0.6928106,False,0.4629629629629629,0.14955984698345393,0.313403115979509
cinp,0.69275224,False,0.46604938271604934,0.1098308521915472,0.35621853052450214
tacc2,0.69270945,False,0.4598765432098766,0.27598285477254925,0.18389368843732734
rnf141,0.6926795,False,0.46604938271604934,0.3139143660413882,0.15213501667466112
hax1,0.6926785,False,0.47530864197530864,0.05055998525141725,0.4247486567238914
plekhm2,0.6926243,False,0.4444444444444444,0.37544360971562885,0.06900083472881557
anp32b,0.6926078,False,0.44753086419753085,0.14080287597363694,0.3067279882238939
nemf,0.6925929,False,0.4691358024691358,0.02733096741484997,0.4418048350542858
phf3,0.6925752,False,0.4722222222222222,0.16555284140664606,0.30666938081557615
bok,0.6925488,False,0.47530864197530864,0.4252661658293774,0.05004247614593127
msantd4,0.6925392,False,0.4814814814814815,0.09664930635571733,0.3848321751257642
aw549877,0.69253856,False,0.46604938271604934,0.14831543531363778,0.31773394740241157
apex1,0.69253135,False,0.4598765432098766,0.1281283126699544,0.3317482305399222
cers2,0.6924018,True,0.5216049382716049,0.4818177628243536,0.0397871754472513
grk6,0.692358,False,0.43827160493827155,0.23920357653131774,0.1990680284069538
zfp651,0.69234556,False,0.44753086419753085,0.3900078351845877,0.05752302901294315
creld1,0.69231653,False,0.4629629629629629,0.125916025256948,0.3370469377060149
gga3,0.692269,False,0.46604938271604934,0.24109323869659405,0.2249561440194553
riok3,0.69222707,False,0.4691358024691358,0.14167857307461862,0.32745722939451716
snx1,0.69217396,False,0.4691358024691358,0.1062819744665161,0.36285382800261967
slc39a3,0.6921489,False,0.4506172839506173,0.3318892012720652,0.11872808267855206
smg1,0.6921377,False,0.4537037037037037,0.11001520947596444,0.3436884942277393
soga3,0.69212866,False,0.45679012345679015,0.03912983361755085,0.4176602898392393
snx27,0.69206727,False,0.45679012345679015,0.12937272433977043,0.3274173991170197
sidt1,0.6919072,False,0.4691358024691358,0.31981379914273866,0.1493220033263971
stim1,0.6918988,False,0.4691358024691358,0.34354979951145315,0.12558600295768263
dusp7,0.6918229,False,0.4722222222222222,0.33211964787758674,0.14010257434463547
taf1,0.69181633,False,0.48765432098765427,0.14780845278149057,0.3398458682061637
nt5c2,0.6917766,False,0.4598765432098766,0.1398350002304466,0.32004154297943
nt5m,0.6917161,False,0.44753086419753085,0.10190348896160761,0.34562737523592324
egfl7,0.69161636,True,0.49691358024691357,0.3594506152924367,0.13746296495447685
gng12,0.69159245,True,0.5648148148148149,0.5648246301331981,-9.815318383177285e-06
pmepa1,0.69155914,False,0.45679012345679015,0.24007927363229942,0.21671084982449074
cacna1g,0.6913775,False,0.4814814814814815,0.3545651472553809,0.1269163342261006
eef1d,0.6913018,False,0.4629629629629629,0.1425542701756003,0.3204086927873626
slc30a4,0.6912991,False,0.4783950617283951,0.3109185601696087,0.16747650155878635
sobp,0.69127727,False,0.4629629629629629,0.10453058026455275,0.35843238269841016
stam,0.6912001,False,0.4814814814814815,0.10190348896160761,0.3795779925198739
chpf2,0.6911778,False,0.4598765432098766,0.5223763653961377,-0.062499822186261156
aup1,0.69113463,False,0.46604938271604934,0.04991473475595709,0.41613464796009225
zfyve9,0.6910897,False,0.4814814814814815,0.22768124625524266,0.25380023522623885
edc4,0.6910661,False,0.46604938271604934,0.3591740793658109,0.10687530335023843
tmem240,0.69103336,False,0.4629629629629629,0.19316034474812183,0.2698026182148411
rab3gap1,0.69093555,False,0.47530864197530864,0.143890860487625,0.33141778148768364
sestd1,0.6909351,False,0.46604938271604934,0.2595289671383141,0.20652041557773526
eef1e1,0.69086194,True,0.48765432098765427,0.07024012536295343,0.41741419562470083
fam135b,0.6908182,True,0.48765432098765427,0.27865603539659856,0.2089982855910557
cacnb1,0.69081753,False,0.4691358024691358,0.1959717933354842,0.2731640091336516
ppil4,0.6908053,False,0.4722222222222222,0.07148453703276947,0.40073768518945274
nudt18,0.690689,False,0.4722222222222222,0.15656542379130756,0.31565679843091465
sec24c,0.69062316,False,0.4537037037037037,0.24058625616444673,0.213117447539257
cpd,0.6905804,False,0.4598765432098766,0.36539613771489143,0.09448040549498515
rspo1,0.69057727,True,0.8271604938271605,0.857030925934461,-0.02987043210730045
spg7,0.6905224,False,0.4783950617283951,0.2395722911001521,0.23882277062824298
csnk1g3,0.69048756,False,0.4691358024691358,0.18085449601327375,0.28828130645586203
lgals3bp,0.6904761,False,0.4135802469135802,0.8983269576439139,-0.4847467107303337
me1,0.6904366,False,0.4783950617283951,0.373922662119187,0.10447239960920807
lsm14a,0.6903863,False,0.46604938271604934,0.2698529750656773,0.19619640765037205
coro1c,0.6903785,False,0.4907407407407407,0.2038991565654238,0.2868415841753169
scaper,0.6903488,False,0.45679012345679015,0.19454302438125082,0.26224709907553934
atn1,0.6902877,False,0.4506172839506173,0.17048439876480614,0.28013288518581114
extl1,0.6901719,True,0.49382716049382713,0.38060561367931045,0.11322154681451668
pacs1,0.6901654,False,0.47530864197530864,0.36829976494446237,0.10700887703084627
gm20300,0.69014597,False,0.47530864197530864,0.11642162510946219,0.35888701686584645
ccar2,0.69013506,False,0.44753086419753085,0.34954141125501226,0.0979894529425186
mtmr7,0.6901264,False,0.4783950617283951,0.13333640595474028,0.3450586557736548
ankrd45,0.6900654,False,0.4629629629629629,0.18845923399548326,0.27450372896747965
mrps25,0.69001603,False,0.46604938271604934,0.07388118173019309,0.39216820098585625
zfp451,0.6899416,False,0.4691358024691358,0.2565331612665346,0.2126026412026012
ddah1,0.68989015,True,0.49691358024691357,0.3524450384845831,0.14446854176233048
tshz1,0.68975705,True,0.595679012345679,0.5321473014702494,0.06353171087542964
ppp2r5d,0.689676,False,0.46604938271604934,0.16698161036087933,0.29906777235517
inpp5k,0.6896009,False,0.4537037037037037,0.2174955062911923,0.23620819741251142
orc4,0.68948823,False,0.48456790123456794,0.04945384154491406,0.4351140596896539
msi2,0.6894855,True,0.4907407407407407,0.16126653454394613,0.3294742061967946
xpo1,0.6894793,False,0.47530864197530864,0.1370696409641886,0.33823900101112003
ptdss2,0.68938386,False,0.47530864197530864,0.17048439876480614,0.3048242432105025
tspan17,0.6893627,True,0.49691358024691357,0.34110706549292524,0.15580651475398832
prkcsh,0.689344,False,0.4722222222222222,0.14292298474443477,0.32929923747778744
aggf1,0.68932635,False,0.46604938271604934,0.20039636816149697,0.26565301455455237
kctd12,0.68930686,True,0.5,0.597041065585104,-0.09704106558510395
fxr1,0.6892078,False,0.47530864197530864,0.07060883993178779,0.40469980204352085
rnft2,0.689099,False,0.4907407407407407,0.31027330967414846,0.18046743106659224
pigk,0.6890677,False,0.47530864197530864,0.12799004470664144,0.3473185972686672
ccdc107,0.6890588,False,0.4722222222222222,0.07540212932663504,0.3968200928955872
ccdc59,0.6889036,False,0.47530864197530864,0.06263538738074392,0.4126732545945647
tnfrsf21,0.68882006,False,0.4783950617283951,0.21625109462137626,0.2621439671070188
hgs,0.6888068,False,0.4783950617283951,0.1526017421763377,0.32579331955205737
dhdds,0.6886388,False,0.4814814814814815,0.12393418444946303,0.3575472970320185
neto2,0.68860877,True,0.5216049382716049,0.2927132783334101,0.22889165993819482
itsn1,0.68853164,False,0.4814814814814815,0.09227082085080884,0.38921066063067267
hexim1,0.6885161,False,0.48765432098765427,0.28552334424113934,0.20213097674651492
surf4,0.68850994,False,0.47530864197530864,0.10771074342074938,0.36759789855455927
cog7,0.68830645,False,0.4722222222222222,0.20565055076738714,0.26657167145483507
lypla2,0.6882921,False,0.4783950617283951,0.08452781490528649,0.3938672468231086
tmem176b,0.68822163,True,0.7160493827160495,0.8687376134949532,-0.1526882307789037
vstm2b,0.6881813,True,0.5216049382716049,0.33179702262985666,0.18980791564174826
gns,0.688072,False,0.4629629629629629,0.16615200258100193,0.296810960381961
ai837181,0.6880581,False,0.4814814814814815,0.09923030833755819,0.3822511731439233
thrb,0.68804526,False,0.49382716049382713,0.10208784624602485,0.3917393142478023
drosha,0.68801105,False,0.47530864197530864,0.13822187399179608,0.33708676798351256
mypop,0.6880069,False,0.4691358024691358,0.23726782504493704,0.23186797742419873
wasf3,0.68794507,False,0.4629629629629629,0.36617965617366455,0.09678330678929836
tiam2,0.68791646,True,0.5,0.40899663547955933,0.09100336452044067
skil,0.687708,False,0.4814814814814815,0.2801769829930405,0.201304498488441
bhlhb9,0.6876906,False,0.47530864197530864,0.11314928331105678,0.36215935866425186
fam104a,0.6876778,False,0.4722222222222222,0.05498456007743002,0.4172376621447922
ttc1,0.6876658,False,0.4691358024691358,0.05765774070147944,0.41147806176765633
tmcc2,0.6875735,False,0.4691358024691358,0.5152325206249713,-0.04609671815583549
crbn,0.68755907,False,0.4783950617283951,0.07157671567497814,0.40681834605341693
snrpa,0.6875206,False,0.48456790123456794,0.039083744296446565,0.4454841569381214
fam57b,0.68746763,False,0.4629629629629629,0.21625109462137626,0.24671186834158665
tnrc6b,0.6874539,False,0.45679012345679015,0.03382956169055629,0.42296056176623387
rab11fip3,0.6873658,False,0.47530864197530864,0.22362538599806425,0.2516832559772444
gtf2b,0.68729275,False,0.4814814814814815,0.0855878692906854,0.3958936121907961
grm2,0.68729115,True,0.5864197530864197,0.6383370972945568,-0.051917344208137095
dkkl1,0.68728715,True,0.5432098765432098,0.6613356685256027,-0.11812579198239281
acaa1a,0.687273,False,0.4783950617283951,0.11955569894455453,0.35883936278384054
usp48,0.6871411,False,0.4691358024691358,0.15688804903903764,0.31224775343009814
copb2,0.6870675,False,0.4598765432098766,0.13278333410148868,0.3270932091083879
ptdss1,0.68701226,False,0.47530864197530864,0.14103332257915846,0.3342753193961502
smpd3,0.6870015,False,0.4814814814814815,0.1692399870949901,0.3122414943864914
mon2,0.68699676,False,0.4907407407407407,0.2409088814121768,0.2498318593285639
nudt9,0.68694866,False,0.46604938271604934,0.06687560492233946,0.3991737777937099
preb,0.6869388,False,0.4722222222222222,0.10102779186062594,0.3711944303615963
mxd4,0.68692094,False,0.4722222222222222,0.33866433147439734,0.13355789074782487
exosc4,0.6868868,False,0.4598765432098766,0.08296077798774026,0.3769157652221363
