,train_score,sparsity_sc,sparsity_sp,sparsity_diff
efr3a,0.58979106,0.4239718512352919,0.8677425903369874,0.4437707391016955
limd1,0.5890364,0.8990957587681132,0.9918798213560698,0.09278406258795657
gls,0.5884963,0.2485717528659529,0.8550548112058465,0.6064830583398936
khdrbs3,0.5883168,0.2418372365782604,0.8278522127486805,0.5860149761704201
scn8a,0.58828455,0.2917785933184518,0.8814453917986196,0.5896667984801678
ntm,0.5881604,0.20245166660360936,0.7703004466098254,0.5678487800062161
st18,0.58764917,0.82781582232984,0.9811205846528623,0.15330476232302237
tmem178,0.5872251,0.4503802353297265,0.9022533495736906,0.45187311424396415
litaf,0.5860502,0.8372744126215429,0.9708688591149005,0.1335944464933576
bcan,0.58456093,0.8170708637584654,0.8980917580186765,0.08102089426021108
rap1gds1,0.5839313,0.22685482955620295,0.8375964271213967,0.6107415975651938
ly6e,0.5825135,0.540085505656237,0.8791108404384896,0.3390253347822526
gabbr2,0.5823001,0.2683591237561954,0.8720056841250508,0.6036465603688553
nrcam,0.58217895,0.20880783927963376,0.8494721883881445,0.6406643491085108
podxl,0.5820541,0.9183156142408535,0.9933008526187577,0.07498523837790416
atp2b4,0.5819973,0.6314176535129205,0.919305724725944,0.2878880712130235
gal3st1,0.5808193,0.8826378116605501,0.9899512789281364,0.10731346726758628
col25a1,0.5803026,0.7540009836933903,0.991981323589119,0.23798033989572864
8030442b05rik,0.5801393,0.9497938027316408,0.9989849776695088,0.049191174937867954
ocln,0.5799334,0.9528205516249858,0.9976654486398701,0.044844897014884255
fgfr3,0.5795906,0.9085921834209829,0.9519894437677628,0.04339726034677993
march3,0.57805127,0.8700768037531686,0.9981729598051157,0.12809615605194702
id4,0.5776905,0.8787787068215354,0.9553390174583841,0.07656031063684876
gm16168,0.5776882,0.6655064129242177,0.990458790093382,0.32495237716916425
siglech,0.5764451,0.9609171049146835,0.9854851806739748,0.02456807575929132
cadps,0.5763755,0.24849608414361923,0.85698335363378,0.6084872694901607
cntn1,0.5762889,0.2237902463016912,0.8483556638246041,0.624565417522913
arhgap32,0.5760199,0.22435776171919342,0.8736297198538368,0.6492719581346433
csrp1,0.57575595,0.7544928303885589,0.907328461226147,0.1528356308375881
selplg,0.57499355,0.9548257727668268,0.9851806739748274,0.030354901208000662
grin2c,0.5736927,0.9164617305436797,0.9731019082419813,0.05664017769830154
dner,0.5726758,0.6502969997351595,0.9318920016240357,0.2815950018888762
arhgap25,0.57265025,0.8365177253982067,0.9849776695087292,0.14845994411052255
tcf7l2,0.5724246,0.8409821800158904,0.9833536337799431,0.1423714537640527
gpr34,0.5719659,0.9333358556240778,0.9939098660170523,0.0605740103929745
cadm2,0.5714907,0.07759827475313075,0.7981120584652862,0.7205137837121555
gm16083,0.5714866,0.8641368090499792,0.997563946406821,0.13342713735684175
igsf8,0.5714625,0.3565510196360334,0.8596224116930573,0.5030713920570239
plekhg1,0.57114744,0.7867277061026825,0.9799025578562728,0.19317485175359028
erbb4,0.5709633,0.6245696341417275,0.9679252943564758,0.3433556602147483
acsl3,0.5705062,0.4081570882675646,0.857896873731222,0.44973978546365745
myt1l,0.5701388,0.2870114638114335,0.8449045879009338,0.5578931240895003
rarb,0.5698649,0.8399606522643865,0.993605359317905,0.1536447070535184
adcy1,0.56974965,0.47538874806098896,0.8509947218838815,0.3756059738228925
plce1,0.5697261,0.8942151261775945,0.9969549330085262,0.10273980683093176
gabrb3,0.5696298,0.2939729862661269,0.8850994721883881,0.5911264859222612
bsn,0.5689444,0.3683175059589119,0.8728177019894438,0.5045001960305319
zfp804b,0.5685003,0.5915402368431009,0.9883272431993504,0.3967870063562495
tmem132c,0.56755096,0.9341682115697476,0.9955339017458384,0.06136569017609084
slc9a3r2,0.5669787,0.9020468389391245,0.9500609013398295,0.04801406240070494
abca9,0.5667864,0.9581930309106731,0.9982744620381648,0.04008143112749174
slc7a10,0.56649107,0.9120351102871628,0.9733049127080796,0.06126980242091684
mical2,0.56649107,0.2858385986152624,0.8814453917986196,0.5956067931833572
celf2,0.56629705,0.1236805266543074,0.7896873731222087,0.6660068464679013
syt6,0.5661396,0.864174643411146,0.9849776695087292,0.1208030260975832
dock5,0.5660439,0.9124134538988309,0.9898497766950873,0.07743632279625645
slc6a1,0.5659905,0.6778782490257652,0.9245838408444986,0.24670559181873342
nrxn1,0.565334,0.15269948166925207,0.7513195290296386,0.5986200473603865
prr5l,0.5650787,0.8471870152472476,0.9741169305724726,0.12692991532522502
hivep2,0.56484973,0.17430290189550146,0.8597239139261064,0.6854210120306049
ank3,0.564376,0.1504294199992433,0.836276898091758,0.6858474780925147
baiap2,0.5636538,0.41175135257841167,0.8894640682095006,0.47771271563108897
plekhh1,0.5622728,0.8666338768869888,0.978380024360536,0.11174614747354716
cspg5,0.5621351,0.37490068480193717,0.842671538773853,0.46777085397191587
rfx4,0.5621101,0.8795732284060384,0.9886317498984978,0.10905852149245943
kcnc2,0.5616819,0.48117740531951114,0.9608201380430369,0.47964273272352576
ttyh2,0.5614982,0.8267942945783361,0.9778725131952903,0.15107821861695425
cdh23,0.5609375,0.9423782679429458,0.9969549330085262,0.054576665065580454
phactr1,0.56075263,0.102682456206727,0.7433008526187577,0.6406183964120307
unc93b1,0.56072986,0.9437024705837842,0.9912708079577751,0.04756833737399091
synpr,0.559774,0.792856872611706,0.9661997563946407,0.17334288378293472
btbd17,0.55916494,0.9125647913434982,0.9697523345513601,0.0571875432078619
ntsr2,0.559134,0.8529378381446029,0.9268168899715794,0.07387905182697652
r3hdm2,0.55854434,0.1876962657485528,0.8543442955745026,0.6666480298259498
lpgat1,0.5582587,0.31152812984752754,0.8878400324807145,0.576311902633187
zfhx4,0.5577753,0.8382202716507132,0.9944173771822981,0.15619710553158483
car10,0.5576893,0.34020657561197076,0.8692651238327243,0.5290585482207535
cfh,0.55675185,0.9500964776209754,0.9960414129110841,0.04594493529010868
tgfbr2,0.5567506,0.9222125534410351,0.9947218838814454,0.0725093304404103
vstm2l,0.55632794,0.7409102947296735,0.9339220462850183,0.19301175155534478
stard5,0.5549838,0.8872536037229012,0.9914738124238733,0.10422020870097215
igsf3,0.5541907,0.8728008777571791,0.9928948436865611,0.12009396592938204
ly6h,0.5537438,0.3239378003102418,0.8749492488834755,0.5510114485732337
unc80,0.552348,0.3198895236653929,0.8768777913114089,0.5569882676460159
tbc1d4,0.55229557,0.8928530891755893,0.9931993503857085,0.10034626121011925
cd9,0.5519941,0.7818470735121638,0.9739139261063743,0.19206685259421052
slco2b1,0.5518081,0.9521016987628164,0.9930978481526593,0.04099614938984297
cntnap4,0.55179656,0.7390564110324997,0.9846731628095818,0.2456167517770821
camk4,0.5514645,0.39075328213083127,0.8874340235485181,0.4966807414176868
apbb1ip,0.55142117,0.9256933146683818,0.9963459196102314,0.07065260494184966
nfe2l2,0.5508633,0.8969770345427718,0.9865002030044661,0.08952316846169428
c1qc,0.5506723,0.9352275736824184,0.9793950466910272,0.04416747300860879
nxph1,0.5506089,0.8148386364496235,0.9750304506699148,0.16019181422029127
eya1,0.5504265,0.8756006204835232,0.9938083637840033,0.11820774330048012
spon1,0.5502311,0.695017214634331,0.949654892407633,0.25463767777330204
tmem163,0.549362,0.8079527827172638,0.9765529841656516,0.16860020144838783
garnl3,0.5486261,0.394612386969846,0.917681688997158,0.5230693020273119
wwtr1,0.54847723,0.9024630169119594,0.990458790093382,0.0879957731814226
rgs10,0.5478505,0.8684120918618289,0.9584855866829071,0.09007349482107818
cpm,0.54762626,0.9012901517157883,0.9899512789281364,0.08866112721234809
satb1,0.54654574,0.44095947939919033,0.8980917580186765,0.45713227861948613
nell2,0.5453439,0.3312776663766033,0.9070239545269996,0.5757462881503963
fli1,0.5452061,0.9419620899701109,0.9966504263093788,0.05468833633926795
dock2,0.54495436,0.943134955166282,0.9982744620381648,0.05513950687188285
acsbg1,0.54481894,0.8951988195679316,0.8764717823792123,-0.018727037188719264
dync1i1,0.5445626,0.3320343535999395,0.892204628501827,0.5601702749018875
b4galt1,0.5430668,0.8841511861072225,0.9981729598051157,0.11402177369789313
syt7,0.542974,0.4117135182172449,0.8834754364596021,0.47176191824235725
htr4,0.54253095,0.9009118081041202,0.9984774665042631,0.09756565840014286
notch3,0.5422947,0.9157050433203435,0.9971579374746244,0.08145289415428092
thsd7a,0.54224133,0.7296356551019636,0.9844701583434835,0.2548345032415199
srcin1,0.5420287,0.31943551133139114,0.8606374340235485,0.5412019226921574
alk,0.5417099,0.8432522416858992,0.9951278928136419,0.1518756511277427
ap1s2,0.5410504,0.8428360637130642,0.976857490864799,0.13402142715173482
dock10,0.54033303,0.679315954750104,0.9644742184328056,0.2851582636827016
pglyrp1,0.5401821,0.9319738186220725,0.9979699553390174,0.06599613671694493
vwc2,0.5395816,0.9040898944421324,0.9912708079577751,0.08718091351564272
grb14,0.5393888,0.6660360939805532,0.9373731222086886,0.27133702822813544
prrc2c,0.5388067,0.2017706481026068,0.8853024766544864,0.6835318285518796
ptprz1,0.53879464,0.7521849343573834,0.9074299634591961,0.1552450291018127
cx3cr1,0.5386836,0.8242593923801597,0.9658952496954933,0.14163585731533368
gpd1,0.5384573,0.7608111687034165,0.9307754770604953,0.16996430835707887
nfib,0.5382344,0.28133630963641176,0.8896670726755989,0.6083307630391871
h2-d1,0.53724515,0.8697362945026673,0.9713763702801461,0.1016400757774788
egfr,0.53718275,0.8868752601112331,0.9928948436865611,0.10601958357532804
lair1,0.5358307,0.9215693693011994,0.9949248883475437,0.0733555190463443
nrxn3,0.53529763,0.21807725776550257,0.8355663824604141,0.6174891246949116
dpy19l1,0.5350843,0.5426204078544135,0.9205237515225335,0.37790334366812006
mafb,0.5349189,0.9099542204229881,0.9841656516443362,0.0742114312213481
f3,0.53490955,0.8510839544474291,0.9801055623223711,0.129021607874942
slc44a5,0.5348303,0.7922515228330369,0.9958384084449858,0.20358688561194893
kctd8,0.53360724,0.8048503651015853,0.9913723101908242,0.18652194508923892
rasgrf2,0.5332194,0.6273315425069048,0.9481323589118961,0.32080081640499125
ikzf1,0.53257525,0.9608414361923499,0.9958384084449858,0.03499697225263598
sned1,0.53211945,0.8972418750709394,0.9897482744620382,0.09250639939109873
fgf12,0.5320968,0.2124777723128145,0.8967722289890377,0.6842944566762232
ahi1,0.5318043,0.2317354621467217,0.8835769386926512,0.6518414765459295
nbea,0.5317067,0.1149786235859408,0.8784003248071458,0.763421701221205
nek7,0.53136295,0.7752638946691385,0.9508729192042225,0.17560902453508398
igfbp7,0.5312001,0.8911505429230827,0.9759439707673568,0.08479342784427413
tle4,0.5311605,0.4711891339714729,0.9428542427933414,0.4716651088218685
cald1,0.5301355,0.8981120653777761,0.9875152253349574,0.08940315995718129
pdzrn4,0.5299084,0.6066361469486587,0.9802070645554202,0.3735709176067614
sez6,0.5296705,0.7036056146191971,0.8573893625659764,0.1537837479467793
ier5,0.5289459,0.5171957171503159,0.9171741778319122,0.39997846068159637
cp,0.5273682,0.8913018803677499,0.9958384084449858,0.1045365280772359
ccdc141,0.52730006,0.8995119367409481,0.9908647990255786,0.09135286228463046
arhgef10,0.52712137,0.8277023192463395,0.9798010556232237,0.1520987363768842
map7,0.52679116,0.28791948847943705,0.9207267559886317,0.6328072675091947
kcnmb4,0.52664995,0.5714880254246907,0.8815468940316686,0.31005886860697796
akt3,0.5266454,0.18270213007453373,0.8247056435241575,0.6420035134496238
asap1,0.52623665,0.1869395785252166,0.9002233049127081,0.7132837263874915
dbx2,0.5253205,0.9117702697589951,0.9782785221274868,0.06650825236849167
ifngr1,0.52459776,0.8905830275055806,0.991169305724726,0.10058627821914534
gab1,0.5239723,0.7881275774658545,0.9757409663012586,0.18761338883540413
prdm5,0.52352095,0.8843781922742234,0.9968534307754771,0.11247523850125363
gm26883,0.5233736,0.8928152548144225,0.9968534307754771,0.10403817596105458
olfm3,0.5233687,0.6378494949112784,0.9727974015428339,0.3349479066315555
arhgap29,0.52290535,0.9078733305588135,0.9921843280552172,0.0843109974964037
kitl,0.5220436,0.7810903862888275,0.9875152253349574,0.20642483904612985
bcl11b,0.5217906,0.7009950436986871,0.9480308566788469,0.24703581298015975
tmtc4,0.5209869,0.8476031932200825,0.9925903369874137,0.14498714376733124
gng2,0.5198868,0.44077030759335634,0.8995127892813641,0.4587424816880078
crtac1,0.5185133,0.7459800991260263,0.9494518879415347,0.20347178881550843
tns1,0.5174561,0.9037493851916311,0.9815265935850589,0.07777720839342783
pard3b,0.51734376,0.8144981271991223,0.9930978481526593,0.17859972095353704
ptpn13,0.51720977,0.871817184366842,0.9938083637840033,0.12199117941716131
0610040j01rik,0.5165143,0.8685634293064961,0.9942143727161997,0.12565094340970362
adap2,0.516299,0.9507018273996444,0.9957369062119367,0.045035078812292295
slco1c1,0.51603276,0.8845295297188907,0.9740154283394235,0.0894858986205328
scn1a,0.5156746,0.39476372441451324,0.9332115306536743,0.5384478062391611
erc2,0.51496327,0.2861791078657637,0.8860129922858303,0.5998338844200666
rnf220,0.5147339,0.5375884378192275,0.8652050345107593,0.32761659669153176
dnajc21,0.5144382,0.5285460255003595,0.9326025172553796,0.4040564917550201
srgap3,0.5139995,0.31289016684953275,0.8927121396670726,0.5798219728175399
cacna1e,0.5137217,0.3736899852445992,0.9223507917174177,0.5486608064728186
sema5a,0.5128272,0.7674321819076084,0.9761469752334552,0.20871479332584675
ikzf2,0.5124707,0.7833226135976694,0.993605359317905,0.21028274572023553
arhgap31,0.5119439,0.700616700087019,0.9898497766950873,0.2892330766080683
gpr176,0.5104592,0.8385986152623813,0.9920828258221681,0.15348421055978678
necab1,0.51035595,0.5256706140516818,0.9317904993909866,0.40611988533930476
anks1b,0.5098433,0.15886648253944236,0.8294762484774665,0.6706097659380241
ryr2,0.50944585,0.31531156596420873,0.9036743808363784,0.5883628148721697
ust,0.5093509,0.7961106276720518,0.9907632967925294,0.19465266912047763
sox6,0.50887686,0.7870682153531837,0.9889362565976452,0.20186804124446145
glis3,0.50740373,0.8595966857099617,0.9963459196102314,0.13674923390026972
acot11,0.5072449,0.913813325262003,0.9799025578562728,0.0660892325942698
elavl2,0.5069593,0.4690325753849647,0.9188997157937475,0.44986714040878284
kcns3,0.50695306,0.9093110362831524,0.9926918392204629,0.08338080293731054
arhgap23,0.5063043,0.41099466535507545,0.9299634591961023,0.5189687938410269
pex5l,0.50594723,0.20903484544663464,0.889768574908648,0.6807337294620134
grin2b,0.5055825,0.2610192576898339,0.8962647178237921,0.6352454601339582
msmo1,0.5055163,0.5739472589005334,0.9110840438489647,0.33713678494843125
luc7l2,0.5050271,0.06972872763043392,0.8819529029638652,0.8122241753334313
bcl11a,0.5049549,0.3848889561499754,0.8998172959805115,0.5149283398305361
epas1,0.5049343,0.8951988195679316,0.9365611043442956,0.041362284776364056
grin3a,0.5049037,0.8266429571336689,0.9810190824198133,0.15437612528614442
lsamp,0.5038205,0.12912867466232836,0.8188185140073081,0.6896898393449797
igsf21,0.5033992,0.6588853997200257,0.9370686155095412,0.27818321578951555
pbx1,0.5028332,0.17350838031099847,0.8880430369468129,0.7145346566358144
epha4,0.50236225,0.4268094283228028,0.9192042224928948,0.492394794170092
cdh9,0.50073594,0.7422723317316787,0.9876167275680064,0.24534439583632772
rbms2,0.50047284,0.8768869887631947,0.9900527811611856,0.11316579239799085
slc2a1,0.5003265,0.8342854980893648,0.9615306536743808,0.12724515558501603
entpd1,0.49995524,0.9053384283606372,0.9943158749492489,0.08897744658861173
inpp5d,0.49970686,0.9351519049600847,0.9944173771822981,0.059265472222213345
fam155a,0.49921647,0.27547198365555603,0.8975842468534307,0.6221122631978747
enah,0.4990934,0.2208013317695131,0.8950466910272026,0.6742453592576895
wipf3,0.4985496,0.49661382467557036,0.9159561510353228,0.41934232635975244
slc25a13,0.49850342,0.8696606257803337,0.9942143727161997,0.12455374693586607
chl1,0.49843347,0.4822367674321819,0.92092976045473,0.43869299302254805
palmd,0.49755248,0.8354205289243691,0.9910678034916768,0.15564727456730765
lrrc4c,0.49747008,0.08891074874200744,0.8770807957775071,0.7881700470354996
cpne4,0.4973085,0.5944534826529454,0.967214778725132,0.37276129607218655
mef2a,0.49707654,0.23775112557224476,0.9124035728786033,0.6746524473063585
thsd7b,0.4970699,0.7070485414853771,0.9923873325213155,0.2853387910359384
notch2,0.49621406,0.8876697816957361,0.9967519285424279,0.10908214684669182
trank1,0.49602658,0.3950285649426809,0.9279334145351198,0.5329048495924389
spock1,0.49553704,0.25159850175929777,0.9070239545269996,0.6554254527677018
nrp1,0.49500358,0.648783625288487,0.964880227365002,0.316096602076515
opcml,0.4948577,0.19927358026559716,0.8550548112058465,0.6557812309402493
pcdh9,0.4947037,0.060875487117399985,0.7960820138043037,0.7352065266869037
2010300c02rik,0.49465594,0.4553365366425788,0.9012383272431994,0.44590179060062063
phkg1,0.49457926,0.8447656161325716,0.9798010556232237,0.1350354394906521
ramp2,0.4944528,0.9236124248042071,0.991169305724726,0.06755688092051881
glud1,0.49402678,0.4860202035488631,0.8877385302476655,0.40171832669880236
gm13629,0.49384433,0.8144981271991223,0.9951278928136419,0.1806297656145196
myo6,0.4935718,0.5087964889712837,0.9003248071457572,0.39152831817447353
etv1,0.4934983,0.6932768340206575,0.9574705643524157,0.2641937303317582
pde8a,0.49320912,0.7938027316408762,0.9850791717417783,0.19127644010090206
ube3a,0.4931535,0.17536226400817223,0.8995127892813641,0.7241505252731919
ptprd,0.49310088,0.0800575082289735,0.7946609825416159,0.7146034743126424
rai14,0.49115136,0.8305020619726836,0.9906617945594803,0.16015973258679672
arhgef26,0.49107638,0.871022662782339,0.9835566382460414,0.11253397546370247
fnbp1l,0.49101236,0.3740683288562673,0.9290499390986602,0.5549816102423929
ppm1e,0.49089333,0.2540577352351405,0.9113885505481121,0.6573308153129716
fam49b,0.4904537,0.18735575649805158,0.889768574908648,0.7024128184105964
ncam2,0.49020466,0.18224811774053196,0.9246853430775477,0.7424372253370157
gm13601,0.49004483,0.7959971245885513,0.9988834754364596,0.2028863508479083
cdh13,0.49002036,0.6622148235027052,0.9703613479496549,0.3081465244469497
sdc4,0.48969668,0.8901290151715788,0.9547300040600893,0.06460098888851051
tgfbr3,0.48967454,0.8099958382202717,0.9971579374746244,0.1871620992543528
cpne9,0.48876774,0.7362945026673224,0.964880227365002,0.22858572469767957
ldb2,0.4886897,0.42325299837312247,0.9240763296792529,0.5008233313061304
btbd11,0.48868817,0.8951609852067648,0.9846731628095818,0.08951217760281704
asic1,0.48865932,0.7984185237032273,0.9730004060089322,0.17458188230570493
ipcef1,0.48830315,0.5447391320797548,0.9495533901745838,0.40481425809482907
galnt9,0.48786253,0.49627331542506903,0.9360535931790499,0.4397802777539809
slc4a4,0.48771045,0.5899890280352615,0.9152456354039789,0.3252566073687173
susd4,0.48770922,0.438008399228179,0.9087494924888347,0.4707410932606557
rbfox2,0.48753953,0.2297302410048806,0.914535119772635,0.6848048787677544
nlk,0.4871882,0.20434338466195,0.9102720259845717,0.7059286413226217
ppp2r2b,0.48669434,0.2013544701297718,0.8946406820950061,0.6932862119652343
plcxd3,0.48627105,0.7578979228935719,0.985586682907024,0.22768876001345206
ctnnd2,0.48599982,0.1455109530475578,0.8520097442143727,0.7064987911668149
ttc19,0.48595858,0.2453936665279407,0.9196102314250914,0.6742165648971506
rims1,0.48580956,0.27403427793121715,0.8313032886723508,0.5572690107411337
ptpro,0.4856041,0.8628126064091408,0.9937068615509541,0.1308942551418133
cdk14,0.48542693,0.24940410881162267,0.9104750304506699,0.6610709216390472
ctnna2,0.48466504,0.1234913548484734,0.8651035322777101,0.7416121774292367
zbtb20,0.484499,0.17812417237334943,0.914535119772635,0.7364109473992856
mpped1,0.48437646,0.5422798986039121,0.9261063743402355,0.38382647573632334
foxp1,0.48433134,0.276266505240059,0.9166666666666666,0.6404001614266076
c1ql3,0.48425022,0.5904430403692633,0.9742184328055217,0.38377539243625836
myo1b,0.48408633,0.7997048919828988,0.9892407632967926,0.1895358713138937
cacng3,0.48400837,0.44372138776436765,0.9431587494924888,0.49943736172812114
dnm3,0.4839642,0.1793727062918543,0.9042833942346732,0.7249106879428189
sema7a,0.48347536,0.6927093186031554,0.9355460820138043,0.24283676341064886
ppargc1a,0.48275802,0.6174189398812001,0.9461023142509135,0.3286833743697134
gjb6,0.48260188,0.9004956301312852,0.9613276492082826,0.06083201907699742
cntnap2,0.48238856,0.29087056865044836,0.9220462850182705,0.6311757163678221
grin2a,0.4814215,0.3262078619802504,0.904181892001624,0.5779740300213736
wls,0.48097593,0.6798456358064394,0.9674177831912302,0.28757214738479075
krt12,0.48082176,0.7655404638492679,0.9739139261063743,0.2083734622571064
atp8a1,0.47969124,0.13412281033634743,0.9099675192854243,0.7758447089490769
npy1r,0.47935766,0.8287238469978434,0.9885302476654486,0.1598064006676052
wipf1,0.47896814,0.8228973553781544,0.9866017052375152,0.16370434985936078
sobp,0.47876996,0.29105974045628236,0.90580592773041,0.6147461872741277
sipa1l1,0.47869515,0.28141197835874543,0.8854039788875355,0.6039920005287901
appl2,0.47858405,0.7678483598804434,0.9509744214372716,0.1831260615568282
cacna2d1,0.47818407,0.31031743029018954,0.9171741778319122,0.6068567475417227
clmn,0.47781292,0.7299004956301313,0.9497563946406821,0.2198558990105508
mertk,0.47779748,0.8059475615754228,0.9786845310596833,0.17273696948426054
rimbp2,0.47754985,0.38401876584313877,0.9231628095818107,0.539144043738672
rapgef3,0.47751153,0.8776058416253641,0.9709703613479497,0.09336451972258553
caln1,0.47685772,0.5089856607771177,0.9363580998781973,0.4273724391010796
tsc22d3,0.47659555,0.6737921380197496,0.9217417783191231,0.2479496402993735
gria4,0.47645742,0.25515493170897807,0.9252943564758425,0.6701394247668644
gm20388,0.47589555,0.0176308123037342,0.8870280146163215,0.8693972023125873
rora,0.47523198,0.18050773712685864,0.8977872513195291,0.7172795141926704
maf,0.47508755,0.8318262646135219,0.9833536337799431,0.15152736916642118
p3h2,0.47484192,0.8340584919223639,0.9974624441737718,0.1634039522514079
tnik,0.4743695,0.16696303582914007,0.9150426309378806,0.7480795951087406
htra1,0.47402182,0.7071242102077107,0.9447827852212749,0.23765857501356424
ntng1,0.4738727,0.7046649767318679,0.9755379618351604,0.2708729851032925
adipor2,0.47355932,0.5636563126631606,0.9555420219244823,0.3918857092613217
fgf13,0.47305256,0.5684991108925126,0.9390986601705238,0.3705995492780112
d430041d05rik,0.47302136,0.3429306496159812,0.9318920016240357,0.5889613520080546
mmd2,0.472021,0.7079187317922138,0.9139261063743402,0.20600737458212648
itgb5,0.47154883,0.9018955014944573,0.9851806739748274,0.08328517248037015
zfp521,0.47111169,0.8855888918315614,0.9949248883475437,0.10933599651598225
zeb2,0.47061452,0.10222844387272523,0.9014413317092976,0.7992128878365724
ubash3b,0.47044644,0.6221482350270515,0.9645757206658546,0.3424274856388031
ralyl,0.47031134,0.3022587113616586,0.9171741778319122,0.6149154664702536
apba2,0.4697684,0.25417123831864097,0.9207267559886317,0.6665555176699908
phlpp1,0.46944308,0.21834209829367035,0.9351400730816077,0.7167979747879374
hexb,0.46928447,0.7756800726419735,0.8763702801461632,0.10069020750418978
kcnip1,0.46919486,0.8372365782603761,0.9718838814453918,0.13464730318501572
cadps2,0.46907738,0.48280428284968413,0.9450872919204223,0.46228300907073816
kcnab1,0.46882448,0.43853808028451435,0.9545269995939911,0.5159889193094768
kctd1,0.4688024,0.4268094283228028,0.928948436865611,0.5021390085428082
etl4,0.46755317,0.308614884037683,0.90580592773041,0.597191043692727
kcnmb2,0.46745846,0.8845673640800575,0.9942143727161997,0.10964700863614218
kctd13,0.46742976,0.6185539707162044,0.8805318717011774,0.261977900984973
dab1,0.46640384,0.22435776171919342,0.9104750304506699,0.6861172687314765
arhgap26,0.4656242,0.1877341001097197,0.9141291108404385,0.7263950107307188
grm5,0.46551993,0.2424425863569294,0.9217417783191231,0.6792991919621937
dock8,0.46520093,0.9053762627218039,0.9974624441737718,0.0920861814519679
sema3e,0.46439734,0.6749271688547539,0.9804100690215185,0.3054829001667646
ptprt,0.46366465,0.36404222314706214,0.9472188388144539,0.5831766156673918
gm3764,0.4633762,0.3123604857931974,0.9377791311408851,0.6254186453476877
daam1,0.4630089,0.3952555711096818,0.9373731222086886,0.5421175510990068
elf1,0.46295822,0.8650826680791495,0.9906617945594803,0.12557912648033087
msi2,0.46286306,0.24444780749877038,0.928034916768169,0.6835871092693986
cobll1,0.4625693,0.8818432900760471,0.9933008526187577,0.11145756254271055
bmpr1b,0.4623762,0.8177897166206348,0.988733252131547,0.17094353551091213
adcy2,0.4622794,0.31027959592902277,0.9204222492894844,0.6101426533604616
iqsec1,0.46194604,0.21421815292648783,0.9106780349167681,0.6964598819902803
nedd4l,0.461377,0.21955279785100834,0.9206252537555826,0.7010724559045742
megf10,0.46132973,0.8433657447693996,0.9822371092164027,0.1388713644470031
slc24a3,0.46072224,0.47958836215050504,0.9423467316280958,0.46275836947759075
fgd6,0.46055987,0.879648897128372,0.9934023548518067,0.1137534577234347
trabd2b,0.4603445,0.8082932919677651,0.991169305724726,0.18287601375696083
tgfbr1,0.4600041,0.8070447580492603,0.9889362565976452,0.18189149854838482
rab31,0.45986992,0.5053535621051038,0.9508729192042225,0.4455193570991186
camk2d,0.45985958,0.5757254738753737,0.9570645554202193,0.38133908154484564
pam,0.4594766,0.23979418107525252,0.932907023954527,0.6931128428792744
pkp4,0.45944193,0.33589345843895424,0.9150426309378806,0.5791491724989264
ak5,0.45915136,0.40702205743256026,0.9420422249289484,0.5350201674963881
adra1b,0.45905536,0.748439332601869,0.9703613479496549,0.22192201534778588
dpp6,0.45867494,0.32499716242291254,0.9335160373528217,0.6085188749299092
shisa6,0.458469,0.7789716620634861,0.9938083637840033,0.21483670172051716
gphn,0.4582259,0.04884416026635385,0.8383069427527405,0.7894627824863867
vstm2a,0.4581756,0.655404638492679,0.9588915956151035,0.30348695712242446
hecw1,0.4580189,0.33233702848927393,0.928136419001218,0.5957993905119441
ppp1r16b,0.45794165,0.43615451553100526,0.9392001624035728,0.5030456468725676
tanc2,0.45727453,0.1427112103212137,0.9108810393828665,0.7681698290616528
edil3,0.45672047,0.2641595096666792,0.929658952496955,0.6654994428302757
foxp2,0.45640373,0.7468502894328629,0.9843686561104344,0.23751836667757154
galnt14,0.45630854,0.728538458628126,0.980004060089322,0.2514656014611959
fam19a2,0.45627755,0.5826491619689002,0.9762484774665042,0.3935993154976041
col19a1,0.45620954,0.6870341644281337,0.9894437677628908,0.3024096033347571
atp10a,0.45541316,0.9186182891301881,0.9957369062119367,0.07711861708174861
ube2e2,0.4552953,0.12345352048730662,0.9011368250101502,0.7776833045228436
eva1a,0.45473486,0.9119594415648292,0.9892407632967926,0.07728132173196334
rnf144b,0.45445964,0.7921380197495366,0.9933008526187577,0.2011628328692211
nmnat2,0.45352194,0.3576103817487042,0.9197117336581405,0.5621013519094363
ptk2,0.45346233,0.11796753811811889,0.90814047909054,0.7901729409724211
zfp804a,0.45317447,0.6194241610230411,0.9836581404790905,0.3642339794560494
grik3,0.4527215,0.6341795618780977,0.9721883881445392,0.3380088262664416
dtna,0.4526658,0.18538836971737738,0.8981932602517255,0.7128048905343481
ppfia2,0.45241922,0.27547198365555603,0.9261063743402355,0.6506343906846794
luzp2,0.45228055,0.566191214861337,0.97442143727162,0.40823022241028295
il18,0.45226628,0.7854791721841776,0.9689403166869671,0.1834611445027895
trpc3,0.45212117,0.8034126593772464,0.9877182298010556,0.18430557042380924
dpysl5,0.45200428,0.845295297188907,0.9879212342671538,0.1426259370782469
fyb,0.451961,0.8971662063486058,0.9933008526187577,0.09613464627015189
pitpnc1,0.45195124,0.3956717490825168,0.9259033698741372,0.5302316207916205
plcl1,0.45175737,0.3310128258484355,0.9601096224116931,0.6290967965632576
